1,queda,1441,-0.22992413,0.56621274,0.80154107
1,queda,1462,-0.71089790,0.72416276,0.65341687
1,queda,1469,-0.84845935,0.42251016,0.76272909
1,queda,1491,-0.71654775,0.21371153,1.08427897
1,queda,1506,-0.53870045,0.35888799,0.67085770
1,queda,1537,0.05797232,-0.62344813,0.91674878
1,queda,1542,-0.03610988,-0.09801253,0.44732035
1,queda,1556,-1.10245673,0.01768647,2.93251526
1,queda,1568,-0.72735615,-1.76029522,8.01123472
1,queda,1586,-1.23461398,2.34837040,-1.39600303
1,queda,1609,-3.23686996,0.96808868,1.89441763
1,queda,1628,-3.22041171,-0.07909783,0.82659690
1,queda,1643,-2.63184524,-0.86172420,1.56156806
1,queda,1668,0.51094251,-1.92414073,0.26431449
1,queda,1676,-0.38762850,-0.82635126,1.01255050
1,queda,1692,-0.01375614,0.26873611,-0.23164365
1,queda,1712,0.20806169,-0.16875842,0.42693177
1,queda,1730,-0.52764640,-0.98995112,0.55368482
1,queda,1742,-0.79613687,-1.13709274,0.85165274
1,queda,1757,-0.91257281,-1.45078197,1.17688730
1,queda,1769,-0.89193859,-1.33360909,0.99068806
1,queda,1779,-0.80203236,-0.80841914,1.04251925
1,queda,1802,-0.77378313,-0.76911587,0.91650314
1,queda,1812,-0.64874961,-0.73521680,0.77157233
1,queda,1829,-0.58954905,-0.70696758,0.77795911
1,queda,1841,-0.52641818,-0.64408234,0.61632441
1,queda,1858,-0.40334981,-0.67306850,0.58782954
1,queda,1874,-0.32548021,-0.69149191,0.51094251
1,queda,1886,-0.30730244,-0.71310871,0.48834313
1,queda,1897,-0.32793666,-0.77845040,0.62344813
1,queda,1909,-0.35372943,-0.88383229,0.74921859
1,queda,1927,-0.33358651,-0.98552950,0.75879876
1,queda,1941,-0.28715952,-1.04325618,0.76641377
1,queda,1957,-0.23876737,-1.06364475,0.76493990
1,queda,1965,-0.22009831,-1.05824055,0.76739635
1,queda,1978,-0.19062086,-0.98896854,0.80424317
1,queda,1992,-0.20855298,-0.90790554,0.79294348
1,queda,2004,-0.23680220,-0.81799931,0.77599394
1,queda,2018,-0.36773122,-0.51732930,0.62934362
1,queda,2035,-0.40285852,-0.47778038,0.63867814
1,queda,2047,-0.38836544,-0.52420737,0.64285412
1,queda,2070,-0.32793666,-0.57751243,0.63916943
1,queda,2082,-0.27463160,-0.57481033,0.61951780
1,queda,2095,-0.24761060,-0.54361336,0.61853522
1,queda,2114,-0.26087546,-0.51118816,0.66790995
1,queda,2130,-0.27831628,-0.53206802,0.68485949
1,queda,2136,-0.31909343,-0.57309081,0.78581976
1,queda,2152,-0.42177322,-0.56301935,0.92239863
1,queda,2166,-0.38148737,-0.51118816,1.01648083
1,queda,2178,-0.36330961,-0.47090231,0.93345267
1,queda,2186,-0.38541769,-0.55098272,0.89144730
1,queda,2195,-0.45862004,-0.63597604,0.89120165
1,queda,2199,-0.48023683,-0.68731594,0.87916503
1,queda,2226,-0.39426093,-0.60256826,0.66176881
1,queda,2235,-0.38050479,-0.55540434,0.68117480
1,queda,2243,-0.34513184,-0.42644048,0.65906671
1,queda,2258,-0.38468076,-0.47753473,0.65685591
1,queda,2263,-0.42177322,-0.51217074,0.67331415
1,queda,2272,-0.43405549,-0.48539539,0.68854417
1,queda,2292,-0.39548916,-0.33653425,0.70942403
1,queda,2296,-0.43995098,-0.31270664,0.74627085
1,queda,2300,-0.49595814,-0.32376069,0.84796806
1,queda,2309,-0.57702114,-0.38345253,0.96342141
1,queda,2322,-0.63941508,-0.44142485,1.10614141
1,queda,2332,-0.69001804,-0.47876296,1.19948668
1,queda,2344,-0.71286307,-0.48465845,1.48025942
1,queda,2356,-0.62934362,-0.41759725,1.18351973
1,queda,2368,-0.80891043,-0.47507828,0.96243883
1,queda,2380,-0.76199215,-0.60207697,0.98749467
1,queda,2399,-0.64604751,-0.67552496,0.93173315
1,queda,2412,-0.53698093,-0.67970093,0.84305515
1,queda,2430,-0.43430114,-0.58930341,0.75093811
1,queda,2438,-0.39475222,-0.45739181,0.70795016
1,queda,2453,-0.45419842,-0.32842795,0.72711050
1,queda,2467,-0.51118816,-0.38173301,0.74086665
1,queda,2481,-0.62467635,-0.53943739,0.76395732
1,queda,2493,-0.63966072,-0.48662362,0.76051828
1,queda,2507,-0.70180902,-0.50455573,0.74700778
1,queda,2518,-0.70770451,-0.50431009,0.71188048
1,queda,2535,-0.68485949,-0.49890589,0.69738740
1,queda,2543,-0.67134899,-0.48318458,0.67184028
1,queda,2560,-0.68878981,-0.46328730,0.66348833
1,queda,2575,-0.69959821,-0.44609212,0.66619043
1,queda,2603,-0.71360000,-0.45862004,0.66250575
1,queda,2606,-0.74627085,-0.44903986,0.67208592
1,queda,2610,-0.73546245,-0.42398403,0.69591353
1,queda,2613,-0.74234052,-0.40973659,0.69738740
1,queda,2630,-0.74921859,-0.41415821,0.70058079
1,queda,2642,-0.74062100,-0.41980806,0.70672193
1,queda,2659,-0.72367147,-0.42152757,0.71335436
1,queda,2683,-0.71679339,-0.42521226,0.70500241
1,queda,2705,-0.71630210,-0.43258162,0.69198320
1,queda,2727,-0.73202341,-0.42201887,0.70058079
1,queda,2751,-0.74283181,-0.40899966,0.70254596
1,queda,2771,-0.74086665,-0.40973659,0.72146066
1,queda,2815,-0.73374293,-0.38418947,0.69935257
1,queda,2819,-0.73398857,-0.38320689,0.70107208
1,queda,2833,-0.74062100,-0.38787415,0.71654775
1,queda,2848,-0.74774472,-0.40236723,0.72342582
1,queda,2866,-0.75585102,-0.42963387,0.73767326
1,queda,2881,-0.76567684,-0.41931677,0.72612792
1,queda,2899,-0.73841019,-0.39033060,0.71286307
1,queda,2921,-0.72170630,-0.37804833,0.71065226
1,queda,2944,-0.72760179,-0.37264413,0.73054954
1,queda,2956,-0.70549370,-0.36380090,0.71875856
1,queda,2969,-0.68707029,-0.35790541,0.73079518
1,queda,2981,-0.69173756,-0.36232702,0.74553391
1,queda,3005,-0.68682465,-0.36330961,0.74479697
1,queda,3014,-0.67233157,-0.36453783,0.71851291
1,queda,3029,-0.66643608,-0.36109880,0.73423422
1,queda,3041,-0.66520785,-0.35913363,0.72440840
1,queda,3050,-0.67798141,-0.35471201,0.74676214
1,queda,3066,-0.69124627,-0.35520331,0.75781618
1,queda,3073,-0.70352854,-0.35323814,0.76911587
1,queda,3085,-0.70303725,-0.35913363,0.76002699
1,queda,3104,-0.70647628,-0.37166155,0.77353749
1,queda,3118,-0.69370272,-0.37804833,0.75953570
1,queda,3127,-0.67970093,-0.37829398,0.76837894
1,queda,3141,-0.67478802,-0.37559188,0.75707924
1,queda,3149,-0.67920964,-0.36527477,0.77648523
1,queda,3162,-0.67626190,-0.34169281,0.75953570
1,queda,3175,-0.67355980,-0.32326940,0.74381439
1,queda,3186,-0.66840124,-0.31761955,0.76936152
1,queda,3199,-0.67233157,-0.31811084,0.76862458
1,queda,3210,-0.66569914,-0.32204117,0.75265763
1,queda,3225,-0.66152317,-0.31811084,0.76002699
1,queda,3243,-0.66471656,-0.31860214,0.78311766
1,queda,3265,-0.65832978,-0.32007601,0.78262637
1,queda,3280,-0.64629315,-0.29673969,0.76862458
1,queda,3300,-0.64531057,-0.25940158,0.77525701
1,queda,3322,-0.63253701,-0.23950430,0.77058974
1,queda,3336,-0.63573040,-0.24490850,0.79245219
1,queda,3352,-0.63892379,-0.27389467,0.79834768
1,queda,3372,-0.63229136,-0.29158114,0.76887023
1,queda,3384,-0.60109439,-0.25473432,0.76887023
1,queda,3396,-0.54435029,-0.17489955,0.80645398
1,queda,3406,-0.59225115,-0.10685577,0.75462279
1,queda,3421,-0.72121501,-0.09604737,0.74577955
1,queda,3436,-0.79859332,-0.10931222,0.78139814
1,queda,3455,-0.80473446,-0.13878967,0.84330079
1,queda,3470,-0.75314892,-0.16384551,0.85533742
1,queda,3482,-0.67577060,-0.15672179,0.87597164
1,queda,3499,-0.62295683,-0.10194286,0.83986176
1,queda,3522,-0.59298809,-0.03340778,0.78188943
1,queda,3531,-0.55933467,0.02161680,0.77525701
1,queda,3544,-0.51560978,0.04249666,0.77574830
1,queda,3557,-0.48588668,0.04937473,0.81431463
1,queda,3571,-0.49374733,0.05281377,0.85533742
1,queda,3590,-0.50922300,0.05920055,0.85435484
1,queda,3602,-0.54975449,0.04790086,0.83789659
1,queda,3612,-0.56694967,0.03021439,0.86811098
1,queda,3619,-0.56989742,0.02161680,0.88432358
1,queda,3634,-0.56154547,0.03046003,0.88874520
1,queda,3648,-0.55417611,0.05011167,0.86614582
1,queda,3656,-0.54312207,0.07664138,0.83421191
1,queda,3661,-0.53329625,0.05281377,0.82315787
1,queda,3672,-0.51266203,0.00319339,0.81480592
1,queda,3688,-0.48785184,-0.02628406,0.81185818
1,queda,3704,-0.47802603,-0.01817776,0.81234947
1,queda,13,-0.43749453,1.05529281,-0.02309067
1,queda,47,-0.37239849,0.56817790,0.79392606
1,queda,111,-0.10710141,0.86639147,0.39696303
1,queda,145,-0.07172847,0.81259511,0.43454678
1,queda,177,-0.08867800,0.80694527,0.46107649
1,queda,208,-0.14738726,0.80178671,0.46525246
1,queda,239,-0.16998664,0.79294348,0.46353294
1,queda,283,-0.15156324,0.73890148,0.55442176
1,queda,314,-0.15205453,0.72784744,0.52641818
1,queda,318,-0.17146052,0.75781618,0.48343023
1,queda,349,-0.18595360,0.82536868,0.48244764
1,queda,380,-0.04716392,1.42670871,0.65857542
1,queda,414,0.14812420,1.25180916,0.44486389
1,queda,444,0.11054045,0.91724007,0.35815105
1,queda,447,0.14566775,0.70524806,0.28298355
1,queda,477,0.17244310,0.71261742,0.26234933
1,queda,480,0.17686472,0.84772241,0.18841005
1,queda,509,0.17318003,0.91969653,0.12233143
1,queda,512,0.21125508,1.05652104,0.13682451
1,queda,542,0.26234933,1.06020572,0.17391697
1,queda,545,0.27905322,1.02532406,0.17514520
1,queda,575,0.21788750,1.00444420,0.12626176
1,queda,639,0.08450203,0.96415835,0.08106300
1,queda,642,0.06165701,1.02213067,0.04618134
1,queda,673,0.04298795,1.03957150,0.04298795
1,queda,706,0.03193391,1.00616372,0.12208578
1,queda,737,0.06411346,0.97521240,0.18521666
1,queda,771,0.09211704,1.01304179,0.21420282
1,queda,834,0.05920055,0.99339016,0.22009831
1,queda,837,0.05355071,0.96121061,0.23827608
1,queda,867,0.04618134,0.92853976,0.18398843
1,queda,870,0.01817776,0.96784303,0.13829838
1,queda,900,-0.02456454,0.96980820,0.14861549
1,queda,932,-0.04372489,0.96784303,0.15991518
1,queda,934,-0.07639573,0.98921419,0.14124613
1,queda,968,-0.13068337,1.01991987,0.18497102
1,queda,1032,0.03561859,1.01083098,0.09825818
1,queda,1062,0.15991518,1.12677563,0.11692723
1,queda,1070,0.18226892,1.19113474,0.20290313
1,queda,1097,0.06804379,1.22036654,0.12699869
1,queda,1127,0.06878072,1.20857556,0.10046898
1,queda,1132,0.10464496,1.25180916,0.05797232
1,queda,1194,-0.00073694,0.85533742,0.51511849
1,queda,1224,-0.32719973,0.90765990,0.31884778
1,queda,1229,-0.25915594,0.91159023,0.23262623
1,queda,1261,-0.18595360,1.08648978,0.12478788
1,queda,1289,-0.05772668,1.04890603,0.17637343
1,queda,1293,0.01940599,0.93148751,0.24294334
1,queda,1324,-0.04962038,0.78139814,0.30853067
1,queda,1374,-0.06042878,0.76665942,0.31590004
1,queda,1413,-0.12159449,0.74995553,0.30410905
1,queda,1416,-0.19307732,0.82512303,0.32351504
1,queda,1446,-0.18497102,0.82929900,0.31467181
1,queda,1448,-0.17367133,0.85263532,0.31933907
1,queda,1480,-0.17416262,0.97668627,0.30337212
1,queda,1513,-0.20781604,1.00665501,0.29895050
1,queda,1564,-0.16384551,0.86344372,0.28519436
1,queda,1594,0.25719078,0.89881666,-0.14836985
1,queda,1628,0.37534623,0.69910692,0.05355071
1,queda,1658,0.45739181,0.75069246,0.19307732
1,queda,1663,0.66029494,1.07961171,0.51732930
1,queda,1696,0.38394382,1.65368510,0.37043332
1,queda,1726,0.18890134,1.41663725,0.12871821
1,queda,1762,-0.01621260,0.26627966,0.26431449
1,queda,1795,0.05895491,0.64506492,0.23950430
1,queda,1827,-0.06485040,0.79122396,0.06460475
1,queda,1861,-0.08155429,0.48343023,0.38197866
1,queda,1890,-0.10415367,0.48220200,0.47237618
1,queda,1894,-0.09088881,0.47090231,0.53722658
1,queda,1964,0.12970079,0.84059869,0.66029494
1,queda,1991,-0.39057625,1.02950004,0.41784289
1,queda,2023,-0.70426548,1.19113474,0.19823587
1,queda,2054,-0.70991532,1.13733839,0.22329170
1,queda,2059,-0.64334541,1.08182252,0.36306396
1,queda,2118,-0.29845921,0.91232716,0.35323814
1,queda,2121,-0.43135339,0.54582417,0.36674864
1,queda,2151,-0.39991078,0.62836103,0.39622609
1,queda,2154,-0.54385900,1.06757508,0.39769997
1,queda,2185,-0.66619043,0.95850851,0.44658341
1,queda,2215,-0.67822706,0.94598059,0.40236723
1,queda,2218,-0.64678444,0.76469425,0.49374733
1,queda,2248,-0.67208592,0.54066561,0.63130878
1,queda,2274,-0.70868709,0.72219759,0.64506492
1,queda,2280,-0.68166609,0.61239408,0.67798141
1,queda,2319,-0.50431009,0.07541315,0.90544909
1,queda,2351,-0.50725783,0.10022334,1.14004049
1,queda,2378,-0.45051374,-0.04519876,1.09312221
1,queda,2381,0.19356861,-0.00270210,1.22257735
1,queda,2410,0.84551160,-0.14050919,1.04816909
1,queda,2414,1.08698107,-0.17661907,1.05725797
1,queda,2443,0.94180462,-0.32621714,0.97594933
1,queda,2446,1.42695436,0.47483263,1.75587360
1,queda,2509,-0.20585088,0.21395718,0.85582871
1,queda,2512,-0.34365797,-0.02874052,0.58561873
1,queda,2541,-0.40015642,0.02309067,0.65513639
1,queda,2545,-0.25399738,-0.06018313,0.64653880
1,queda,2575,-0.02431890,-0.17784730,0.59962052
1,queda,2578,-0.95605205,-0.51929446,1.03908021
1,queda,2608,0.44510954,-2.70652145,6.19517799
1,queda,2673,1.07469880,-0.22820461,1.26581095
1,queda,2710,0.15917824,-0.87572599,0.66348833
1,queda,2741,-0.31614568,-0.88604310,0.65808413
1,queda,2773,-0.33211263,-0.83003594,0.38345253
1,queda,2804,-0.50529267,-1.25377432,0.40850837
1,queda,2872,-0.23213494,-1.01427002,0.41514079
1,queda,2875,-0.53943739,-0.69394837,0.50431009
1,queda,2905,-0.09825818,-1.01672647,0.19577942
1,queda,2936,0.10096028,-1.10933481,0.14394823
1,queda,2939,0.12626176,-1.08083993,0.09531043
1,queda,2970,-0.61362231,-0.96022802,-0.11447077
1,queda,3038,-0.64604751,-0.72023243,-0.27242079
1,queda,3070,-0.51880317,-0.73349728,-0.30361776
1,queda,3101,-0.54901756,-0.89316682,-0.42029935
1,queda,3134,-0.54901756,-1.08501591,-0.38394382
1,queda,3166,-0.80301494,-1.13856661,-0.35422072
1,queda,3199,-0.93468090,-0.99854871,-0.38566334
1,queda,3233,-0.99953129,-0.81333205,-0.52273350
1,queda,3267,-0.63916943,-0.93640042,-0.46672634
1,queda,3317,-0.60674424,-0.87891938,-0.42275580
1,queda,3328,-0.66201446,-0.88284971,-0.35176427
1,queda,3358,-0.75658795,-0.49718637,-0.34365797
1,queda,3422,-1.03121956,-0.29649405,-0.35225556
1,queda,3427,-1.03490424,-0.39057625,-0.36429219
1,queda,3462,-1.05848620,-0.46598940,-0.36502912
1,queda,3492,-1.07519009,-0.40506933,-0.27585983
1,queda,3523,-1.08894623,-0.30705680,-0.33972764
1,queda,3554,-1.10147415,-0.39131319,-0.38345253
1,queda,3617,-1.12677563,-0.25571690,-0.26873611
1,queda,3620,-1.06069701,-0.49620379,-0.24490850
1,queda,3649,-1.25008964,-0.50799477,-0.13510499
1,queda,3652,-1.49941976,-0.35937928,-0.39106754
1,queda,3682,-1.49401556,-0.28838775,-0.48760620
1,queda,3685,-1.04890603,-0.19651635,-0.32376069
1,queda,3716,-0.60502472,-0.28838775,-0.01744083
1,queda,3779,-0.72268888,0.15524792,0.14738726
1,queda,3782,-0.84968758,0.15819566,0.34513184
1,queda,3818,-0.84477467,0.02898616,0.53968303
1,queda,3848,-0.90692296,-0.07099153,0.56129983
1,queda,3853,-0.99437274,-0.02652971,0.53698093
1,queda,3880,-1.07543573,0.16237164,0.59544455
1,queda,3883,-0.86172420,0.45247890,0.62099167
1,queda,3913,-0.75192069,0.27266644,0.56817790
1,queda,3916,-0.85730258,0.13338547,0.53648964
1,queda,3964,-0.90987071,0.26750788,0.48097377
1,queda,3973,-0.81922754,0.07221976,0.51364461
1,queda,4005,-1.06511863,0.15745873,0.13215725
1,queda,4037,-0.85877646,-0.06214830,-0.05305941
1,queda,4069,-0.81480592,0.00786065,0.27635112
1,queda,4101,-0.93099622,-0.02382761,0.32891924
1,queda,4120,-0.95703463,-0.07860654,0.30263518
1,queda,4151,-1.08575284,-0.09285398,0.09604737
1,queda,4183,-1.18916957,0.00147387,-0.04077714
1,queda,4217,-1.19973233,0.03930327,-0.15058065
1,queda,4248,-1.10540448,0.06804379,-0.08597590
1,queda,4282,-1.04423876,0.02874052,0.00221081
1,queda,4312,-1.04399312,0.03660117,0.01866905
1,queda,4320,-1.06241653,0.04077714,0.01400179
1,queda,6,-0.44633776,0.88776262,0.07541315
1,queda,13,-0.44584647,0.88334100,0.06042878
1,queda,26,-0.45125067,0.87818245,0.06190265
1,queda,40,-0.43012516,0.78680234,0.05502458
1,queda,54,-0.46795456,0.90323828,0.06435911
1,queda,64,-0.46549811,0.89046472,0.05944620
1,queda,77,-0.44437260,0.86516324,0.05846361
1,queda,88,-0.44314437,0.87056744,0.07369363
1,queda,105,-0.45346148,0.90471215,0.07443057
1,queda,121,-0.45984826,0.88334100,0.07885219
1,queda,138,-0.46279601,0.86368937,0.06755250
1,queda,155,-0.46205907,0.86467195,0.06755250
1,queda,173,-0.45567229,0.88506052,0.07344799
1,queda,186,-0.46230472,0.86639147,0.07590444
1,queda,202,-0.47065666,0.86368937,0.07836090
1,queda,228,-0.45444406,0.87130437,0.08671284
1,queda,240,-0.43184468,0.87769116,0.09604737
1,queda,253,-0.42840565,0.91920523,0.09850382
1,queda,270,-0.42545790,0.87965632,0.08081735
1,queda,283,-0.45984826,0.85730258,0.07344799
1,queda,299,-0.46132214,0.88825391,0.05600716
1,queda,313,-0.46746327,0.88874520,0.06116571
1,queda,331,-0.46402424,0.87670857,0.05281377
1,queda,339,-0.45739181,0.86712840,0.05993749
1,queda,354,-0.46549811,0.89832537,0.05330506
1,queda,371,-0.46328730,0.84845935,0.05649845
1,queda,384,-0.47335876,0.89341246,0.05944620
1,queda,402,-0.46500682,0.83740530,0.05797232
1,queda,409,-0.46132214,0.86196985,0.06141136
1,queda,421,-0.45984826,0.85975904,0.06509604
1,queda,441,-0.46721763,0.87105873,0.07050024
1,queda,454,-0.46476117,0.87916503,0.07000895
1,queda,468,-0.45935697,0.87695422,0.07565880
1,queda,487,-0.46476117,0.87965632,0.07811525
1,queda,496,-0.46402424,0.90078183,0.08155429
1,queda,508,-0.45960262,0.89120165,0.07836090
1,queda,520,-0.45862004,0.87670857,0.06706121
1,queda,536,-0.45837439,0.87179567,0.06878072
1,queda,556,-0.45002245,0.86565453,0.08179993
1,queda,572,-0.43823146,0.86835663,0.09383656
1,queda,592,-0.46525246,0.91404668,0.08597590
1,queda,612,-0.46918279,0.90053618,0.07516750
1,queda,636,-0.44879422,0.88137584,0.06583298
1,queda,644,-0.45346148,0.88284971,0.07000895
1,queda,648,-0.45468971,0.87719986,0.07885219
1,queda,660,-0.45002245,0.87032179,0.09334527
1,queda,672,-0.45395277,0.87867374,0.09506479
1,queda,692,-0.44609212,0.88113019,0.08646719
1,queda,710,-0.43749453,0.89464069,0.06976330
1,queda,733,-0.44314437,0.89144730,0.07172847
1,queda,749,-0.45100503,0.88063890,0.07393928
1,queda,780,-0.46009391,0.88039326,0.06337652
1,queda,791,-0.44486389,0.88284971,0.06165701
1,queda,807,-0.44658341,0.90176441,0.06951766
1,queda,819,-0.45468971,0.88284971,0.07934348
1,queda,848,-0.44461825,0.88751697,0.08106300
1,queda,851,-0.46009391,0.89611456,0.08843236
1,queda,865,-0.48785184,0.91183587,0.10071463
1,queda,876,-0.45149632,0.91429233,0.08646719
1,queda,893,-0.47778038,0.96686045,0.06878072
1,queda,907,-0.47335876,0.95998238,0.03463601
1,queda,922,-0.59249680,1.10147415,-0.03537294
1,queda,940,-0.74627085,0.88039326,-0.21739621
1,queda,951,-0.36822251,0.79343477,0.02898616
1,queda,972,-0.54385900,0.90569474,0.03782940
1,queda,994,-0.49988847,0.71310871,0.02874052
1,queda,1006,-0.63204572,1.07150541,-0.13584193
1,queda,1023,-0.53894609,1.01549825,-0.11692723
1,queda,1045,-0.59691842,1.01107663,-0.12871821
1,queda,1049,-0.64727573,1.01648083,-0.03856633
1,queda,1062,-0.96710610,1.03613246,-0.33113005
1,queda,1074,-0.99953129,1.16509632,-0.53796351
1,queda,1085,-0.96759739,1.18253715,-0.50209928
1,queda,1114,-0.90643167,1.10196544,-0.28789646
1,queda,1131,-0.53255931,1.02507842,-0.26578837
1,queda,1150,-0.50160799,0.99781178,-0.16630196
1,queda,1170,-0.50209928,0.93517219,-0.09211704
1,queda,1182,-0.47335876,0.88014761,-0.06632427
1,queda,1200,-0.40310417,0.84207257,-0.06460475
1,queda,1211,-0.32548021,0.80498011,-0.05060296
1,queda,1227,-0.31368923,0.80498011,-0.01670389
1,queda,1243,-0.32179553,0.79982155,0.00884324
1,queda,1255,-0.35151862,0.79810203,0.02014293
1,queda,1265,-0.37239849,0.79196090,0.01424744
1,queda,1280,-0.38418947,0.79662816,0.00147387
1,queda,1294,-0.37338107,0.77550265,-0.00859759
1,queda,1306,-0.35495766,0.75609666,0.00122823
1,queda,1319,-0.34242974,0.71998678,0.00908888
1,queda,1331,-0.33358651,0.70745887,0.01080840
1,queda,1346,-0.26898176,0.60895504,0.07565880
1,queda,1368,-0.23557398,0.59569019,0.11078609
1,queda,1375,-0.20953556,0.58586437,0.13387676
1,queda,1388,-0.19086651,0.56547580,0.13903532
1,queda,1402,-0.16286293,0.57481033,0.13142031
1,queda,1417,-0.16703890,0.57775807,0.14665033
1,queda,1431,-0.17047794,0.57751243,0.16556503
1,queda,1442,-0.16089776,0.56277370,0.20806169
1,queda,1465,-0.13829838,0.50480138,0.30558293
1,queda,1477,-0.12331401,0.45198761,0.41956241
1,queda,1490,-0.10587318,0.40433239,0.54582417
1,queda,1507,-0.11004916,0.38640028,0.64162589
1,queda,1539,-0.05576151,0.45911133,0.56965177
